company_code,company_name,pdf_filename,page_index,pdf_file_page,matched_categories,matched_keywords,issuer_alias_hits,hard_negative_hits,non_target_keywords,rule_or_promise_keywords,strong_event_hits,score,candidate_status,selection_source,parent_hit_page,expansion_reason,section_context,section_context_source,entity_scope,entity_scope_reason,issuer_bound_event,issuer_bound_event_reason,event_evidence_count,non_event_narrative,text_length,snippet
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,77,78,company_establishment|historical_evolution|subscription_flow|equity_snapshot,公司设立|增资至|持股比例|股东变化,,员工持股平台|股权激励,,,action|amount_or_ratio|date|subscription_signature|target_keyword,19,candidate,direct_hit,,,issuer_history,报告期内的股本和股东变化情况,issuer,issuer_bound_event_clause,yes,generic_issuer_in_capital_section,5,,787," 7,321.81 19,075.04 11,851.24 3,956.96 占利润总额的比例 3.61% 3.66% 4.54% 6.89% 十三、发行人本次公开发行申报前已经制定或实施的股权激励及相关 安排 （一）发行人本次公开发行申报前已制定或实施的股权激励的基本情况 截至本招股说明书签署日，公司不存在已经制定尚未实施或正在实施的股权 激励情况。申报前实施的股权激励情况如下： 1、实施股权激励的背景及人员构成 2022 年5 月，公司设立员工持股平台黄山佳捷实施股权激励，由黄山佳捷 向公司增资，通过黄山佳捷间接持有公司股份的人员均为公司中高层管理人员及 骨干员工，具体情况见本节之“二、发行人的设立情况、报告期内的股本和股东 变化情况”之“（二）发行人报告期内的股本和股东变化情况”之“5、2022 年 5 月，第二次增资，增资至1,804.5113 万元”。 2、公司员工持股平台基本情况 截至本招股说明书签署日，包括张俊武、周斌等在内的15 名员工通过黄山 佳捷持"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,90,91,company_establishment,发行人设立,,,,,action|target_keyword,6,drop,direct_hit,,,,,unclear,,no,,1,,720,营模式的原因、影响经营模式的关键因素、经营模式和影响 因素在报告期内的变化情况及未来变化趋势 公司经营模式主要是由国家相关法律法规、汽车关键零部件行业、功率半导 体行业的特点及惯例、客户的需求、公司多年来的发展经验、生产技术与工艺等 多重因素共同作用所形成。因此，上述因素均为影响公司经营模式的关键因素。 报告期内，公司经营模式及其关键影响因素均未发生重大变化。同时在可预 见的未来，公司经营模式及其关键影响因素亦不会发生重大变化。 （五）发行人设立以来主营业务和主要产品、主要经营模式的演变情况 公司自设立以来，一直从事车规级功率半导体模块散热基板的研发、生产和 销售，始终将该产品作为研发重点。公司自成立伊始即与日立合作，生产用于功 率模块散热的铜针式散热基板。 随着新能源汽车市场的蓬勃发展，公司车规级功率半导体模块散热基板的销 售收入快速增长，下游客户已拓展至国内外知名功率半导体生产商，包括英飞凌、 博世、安森美、日立、意法半导体、中车时代、斯达半导、士兰微、芯联集成等
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,172,173,equity_snapshot,持股比例,,,,,target_keyword,-2,drop,direct_hit,,,,,unclear,,no,,0,会计准则|公允价值|财务报表编制,976,东权益及少数股东损益在合并财务报表中股东权益及净利润项下单独列示。 子公司当期净损益中属于少数股东权益的份额，在合并利润表中净利润项目下以 “少数股东损益”项目列示。少数股东分担的子公司的亏损超过了少数股东在该 子公司期初股东权益中所享有的份额，仍冲减少数股东权益。 当因处置部分股权投资或其他原因丧失了对原有子公司的控制权时，对于剩 余股权，按照其在丧失控制权日的公允价值进行重新计量。处置股权取得的对价 与剩余股权公允价值之和，减去按原持股比例计算应享有原有子公司自购买日开 始持续计算的净资产的份额之间的差额，计入丧失控制权当期的投资收益。与原 有子公司股权投资相关的其他综合收益，在丧失控制权时采用与该子公司直接处 置相关资产或负债相同的基础进行会计处理。其后，对该部分剩余股权按照《企 业会计准则第2 号——长期股权投资》或《企业会计准则第22 号——金融工具 确认和计量》等相关规定进行后续计量，详见“（九）长期股权投资”或“（五） 金融工具”。 本公司通过多次交易分
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,234,235,equity_snapshot,持股比例,黄山谷捷,,,,action|amount_or_ratio|date|issuer_alias|target_keyword,11,candidate,direct_hit,,,,,unclear,,no,,3,,965,"1-1-234 3.16%。2020 年3 月，公司与上海广弘共同投资设立了黄山广捷，黄山广捷成立 之初为发行人持股比例45%的参股公司。2022 年5 月，公司通过增资的方式取 得了黄山广捷的控制权，持股比例为51%，黄山广捷成为公司控股子公司。 2、固定资产 （1）固定资产构成分析 报告期各期末，公司固定资产情况如下： 单位：万元 项目 2024.6.30 2023.12.31 2022.12.31 2021.12.31 账面 价值 占比 账面 价值 占比 账面 价值 占比 账面 价值 占比 房屋及建筑物 4,297.53 35.53% 4,"
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,248,249,subscription_flow|equity_snapshot,出资比例|增资扩股,黄山谷捷,利润分配|现金流量分析|股利分配,,,action|amount_or_ratio|date|issuer_alias|subscription_signature|target_keyword,18,candidate,direct_hit,,,,,issuer,issuer_bound_event_clause,yes,strong_issuer_capital_pattern,5,,849,1-1-248 财务指标 公司名称 2024.6.30 2023.12.31 2022.12.31 2021.12.31 平均 32.16% 30.77% 30.98% 27.09% 黄山谷捷 14.21% 23.76% 34.69% 32.87% 流动比率 （倍） 正强股份 3.85 6.10 4.69 9.81 豪能股份 1.03 1.36 1.14 1.00 兆丰股份 5.38 4.61 5.12 3.88 平均 3.42 4.02 3.65 4.90 黄山谷捷 4.99 2.92 1.92 2.48 速动比率 （倍） 正强股份 3.63 5.69 4.33 8.90 豪能股份 0.62 0.90 0.69 0
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,264,265,company_establishment,公司设立|股份公司设立,,公司治理|内部控制|独立性|违法违规,,,action|date|target_keyword,-3,drop,direct_hit,,,,,unclear,,no,,2,关联方,753,定，参照上市公司的要 求，先后审议通过了《股东大会议事规则》《董事会议事规则》《监事会议事规 则》《总经理工作细则》《独立董事工作制度》《董事会秘书工作制度》等一系 列规章制度，设立了战略委员会、审计委员会、提名委员会、薪酬与考核委员会， 形成了权力机构、决策机构、监督机构和管理层之间运作规范、权责明确的治理 机制。通过对上述规章制度的制定和机构的建立，公司逐步建立健全了符合上市 要求的、能够保证中小股东充分行使权利的公司治理结构。 自股份公司设立以来，公司股东大会、董事会、监事会、管理层、独立董事 之间权责明确，按照相关法律法规及规范性文件、《公司章程》及相关议事规则 的要求规范运行，各股东、董事、监事和高级管理人员均尽职尽责，按制度规定 切实地行使权利、履行义务，未发生违法违规情形。报告期内，公司治理规范， 不存在重大缺陷。 二、报告期内公司内部控制情况 （一）报告期内公司存在的内部控制缺陷及整改情况 报告期内，公司存在转贷、个人卡收款等财务不规范的情形，具体如下
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,266,267,overall_conversion,整体变更,,内部控制|独立持续经营|规范运作|违法违规,,,action|date|target_keyword,-6,drop,direct_hit,,,,,other_entity,other_entity_event_clause:公司由有限公司,no,,2,,732,在为控股股东、实际 控制人及其控制的其他企业提供担保的情形。 五、发行人直接面向市场独立持续经营的能力 自股份公司成立以来，发行人按照《公司法》《证券法》等有关法律、法规 和《公司章程》的要求规范运作，建立健全了公司法人治理结构。截至本招股说 明书签署日，发行人在资产、人员、财务、机构、业务等方面均独立于控股股东、 实际控制人及其控制的其他企业，具有独立、完整的业务体系，具备面向市场独 立自主经营的能力。 （一）资产完整 公司由有限公司整体变更设立，各项资产及负债由公司依法承继。截至本招 股说明书签署日，公司具备与生产经营有关的生产系统、辅助生产系统和配套设 施，合法拥有与生产经营有关的土地、厂房、机器设备以及商标、专利、非专利 技术的所有权或使用权，具有独立完整的采购、生产、销售系统。公司资产完整， 独立于控股股东、实际控制人及其控制的其他企业。 （二）人员独立 公司拥有独立、规范的劳动、人事、薪酬管理体系，与控股股东、实际控制 人及其控制的其他企业保持独立。公司总
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,267,268,company_establishment,公司设立,,关联交易|同业竞争|独立性,,,action|target_keyword,-5,drop,direct_hit,,,,,unclear,,no,,1,关联方,712,1-1-267 监事以外其他职务，未在控股股东、实际控制人及其控制的其他企业领薪。发行 人的财务人员未在控股股东、实际控制人及其控制的其他企业中兼职。 （三）财务独立 公司设立了独立的财务部门，配备了专职财务人员，建立了独立的会计核算 体系，能够独立作出财务决策，具有较为规范的财务会计制度和对子公司的财务 管理制度。公司开设了独立的银行账号，不存在与控股股东、实际控制人及其控 制的其他企业共用银行账户的情形。发行人依法独立进行纳税申报并缴纳税金。 （四）机构独立 发行人已依照《公司法》和《公司章程》设置股东大会、董事会、监事会等 决策及监督机构，建立健全符合自身经营情况、独立完整的内部经营管理机构， 
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,281,282,equity_snapshot,持股比例,,利润分配|投资者保护|现金分红|股利分配,,,amount_or_ratio|date|target_keyword,-5,drop,direct_hit,,,,,unclear,,no,,2,滚存利润,582,1-1-281 第九节 投资者保护 一、本次发行前滚存利润的分配安排 根据公司2023 年第一次临时股东大会决议，公司本次发行前滚存的未分配 利润由本次发行后的新老股东按持股比例共享。 二、股利分配政策 （一）本次发行后的股利分配政策 根据公司2023 年第一次临时股东大会决议审议通过的《公司章程（草案）》， 本次发行上市后公司股利分配政策主要内容如下： 1、利润分配原则 公司实行积极、稳定的利润分配政策，公司利润分配应重视对投资者的合理 投资回报，并兼顾公司的可持续发展。 2、利润分配形式 公司采取现金、股票及现金与股票相结合或法律、法规许可的其他方式分配 股利。公司将优先采取现金方式分配股利，在公司
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,303,304,company_establishment,验资报告,黄山谷捷,声明,,,issuer_alias|target_keyword,0,drop,direct_hit,,,,,unclear,,no,,0,,229,1-1-303 九、验资机构声明 本机构及签字注册会计师已阅读黄山谷捷股份有限公司首次公开发行股票 并在创业板上市招股说明书，确认招股说明书与本机构出具的验资报告无矛盾之 处。本机构及签字注册会计师对发行人在招股说明书中引用的验资报告的内容无 异议，确认招股说明书不致因上述内容而出现虚假记载、误导性陈述或重大遗漏， 并承担相应的法律责任。 签字注册会计师： 王 宏 袁德章 刘 钧 验资机构负责人： 石文先 中审众环会计师事务所（特殊普通合伙） 年 月 日
301581,黄山谷捷,301581_黄山谷捷_IPO招股说明书.pdf,306,307,company_establishment,公司设立,,利润分配|股利分配,,,action|target_keyword,1,drop,direct_hit,,,,,unclear,,no,,1,,812,1-1-306 排，为投资者行使权利创造了条件。 2、投资者沟通渠道的建立情况 公司首次公开发行股票并在创业板上市后，将按照《公司法》《证券法》《深 圳证券交易所创业板股票上市规则》等法律、法规、规范性文件和《公司章程（草 案）》关于信息披露的有关要求，真实、准确、完整地报送及披露信息。为了保 证投资者与公司的顺畅沟通，公司设立了证券事务部，由专人负责接待投资者来 访，回答投资者咨询，向投资者提供公司披露的资料等。 3、未来开展投资者关系管理的规划 公司将严格按照《公司法》《证券法》《深圳证券交易所创业板股票上市规 则》等相关法律法规和《公司章程（草案）》《投资者关系管理制度》的要求， 认真履行信息披露义务，切实开展投资者关系构建、管理和维护，为投资者和公 司搭建起畅通的沟通交流平台。 公司将不断提高公司投资者关系管理工作的专业性，加强投资者对公司的了
